name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
Klay Thompson,Golden State Warriors,2/22/2018,2017,6475,1610612744,400975618,3,6,14,0,Jump Shot,2PT Field Goal,23,Los Angeles Clippers,104,207,0,0,,0,0
David West,Golden State Warriors,2/10/2018,2017,2177,1610612744,400975577,2,6,28,1,Jump Shot,2PT Field Goal,19,San Antonio Spurs,41,189,0,0,,0,0
Draymond Green,Golden State Warriors,11/16/2017,2017,6589,1610612744,400974966,4,0,39,0,Jump Shot,3PT Field Goal,25,Boston Celtics,-87,235,0,0,,0,0
Stephen Curry,Golden State Warriors,11/16/2017,2017,3975,1610612744,400974966,1,8,0,1,Jump Shot,3PT Field Goal,26,Boston Celtics,-78,257,0,0,,0,0
David West,Golden State Warriors,2/10/2018,2017,2177,1610612744,400975577,4,8,12,1,Jump Shot,2PT Field Goal,13,San Antonio Spurs,-11,130,0,0,,0,0
Stephen Curry,Golden State Warriors,2/8/2018,2017,3975,1610612744,400975561,1,3,35,1,Jump Shot,3PT Field Goal,26,Dallas Mavericks,130,227,0,0,,0,0
Zaza Pachulia,Golden State Warriors,2/10/2018,2017,2016,1610612744,400975577,3,7,0,0,Jump Shot,2PT Field Goal,18,San Antonio Spurs,-1,186,0,0,,0,0
Kevon Looney,Golden State Warriors,12/14/2017,2017,3155535,1610612744,400975168,4,0,38,0,Jump Shot,2PT Field Goal,16,Dallas Mavericks,163,30,0,0,,0,0
Kevin Durant,Golden State Warriors,2/10/2018,2017,3202,1610612744,400975577,2,5,7,0,Jump Shot,2PT Field Goal,8,San Antonio Spurs,-6,84,0,0,,0,0
Draymond Green,Golden State Warriors,2/10/2018,2017,6589,1610612744,400975577,2,0,43,1,Jump Shot,3PT Field Goal,25,San Antonio Spurs,35,256,0,0,,0,0
David West,Golden State Warriors,10/30/2017,2017,2177,1610612744,400974851,4,4,36,1,Jump Shot,3PT Field Goal,26,Los Angeles Clippers,57,262,0,0,,0,0
Klay Thompson,Golden State Warriors,1/27/2018,2017,6475,1610612744,400975474,1,5,10,0,Jump Shot,3PT Field Goal,25,Boston Celtics,-136,218,0,0,,0,0
Andre Iguodala,Golden State Warriors,12/8/2017,2017,2386,1610612744,400975119,3,2,32,1,Jump Shot,3PT Field Goal,26,Detroit Pistons,47,257,0,0,,0,0
Patrick McCaw,Golden State Warriors,10/30/2017,2017,3137730,1610612744,400974851,4,0,21,0,Jump Shot,3PT Field Goal,26,Los Angeles Clippers,-90,250,0,0,,0,0
David West,Golden State Warriors,2/10/2018,2017,2177,1610612744,400975577,2,8,20,1,Jump Shot,2PT Field Goal,17,San Antonio Spurs,76,162,0,0,,0,0
Stephen Curry,Golden State Warriors,2/10/2018,2017,3975,1610612744,400975577,3,0,0,0,Jump Shot,3PT Field Goal,65,San Antonio Spurs,-7,657,0,0,,0,0
Patrick McCaw,Golden State Warriors,2/10/2018,2017,3137730,1610612744,400975577,1,3,56,0,Jump Shot,3PT Field Goal,25,San Antonio Spurs,88,242,0,0,,0,0
Stephen Curry,Golden State Warriors,10/30/2017,2017,3975,1610612744,400974851,1,7,8,1,Jump Shot,3PT Field Goal,23,Los Angeles Clippers,-231,-25,0,0,,0,0
Andre Iguodala,Golden State Warriors,2/10/2018,2017,2386,1610612744,400975577,4,3,58,0,Jump Shot,3PT Field Goal,25,San Antonio Spurs,194,172,0,0,,0,0
David West,Golden State Warriors,3/31/2018,2017,2177,1610612744,400975888,4,7,53,0,Jump Shot,2PT Field Goal,19,Sacramento Kings,103,163,0,0,,0,0
Draymond Green,Golden State Warriors,10/30/2017,2017,6589,1610612744,400974851,4,10,14,0,Jump Shot,2PT Field Goal,5,Los Angeles Clippers,14,55,0,0,,0,0
Kevin Durant,Golden State Warriors,12/8/2017,2017,3202,1610612744,400975119,3,6,54,1,Jump Shot,3PT Field Goal,29,Detroit Pistons,-195,218,0,0,,0,0
Klay Thompson,Golden State Warriors,12/8/2017,2017,6475,1610612744,400975119,1,5,25,0,Jump Shot,3PT Field Goal,25,Detroit Pistons,-37,252,0,0,,0,0
Stephen Curry,Golden State Warriors,11/18/2017,2017,3975,1610612744,400974982,3,1,59,1,Jump Shot,3PT Field Goal,27,Philadelphia 76ers,141,241,0,0,,0,0
Klay Thompson,Golden State Warriors,11/4/2017,2017,6475,1610612744,400974886,1,7,35,1,Jump Shot,2PT Field Goal,21,Denver Nuggets,-177,121,0,0,,0,0
Patrick McCaw,Golden State Warriors,3/31/2018,2017,3137730,1610612744,400975888,3,2,15,0,Jump Shot,3PT Field Goal,24,Sacramento Kings,225,92,0,0,,0,0
Nick Young,Golden State Warriors,2/8/2018,2017,3243,1610612744,400975561,4,3,7,0,Jump Shot,2PT Field Goal,18,Dallas Mavericks,-107,155,0,0,,0,0
Stephen Curry,Golden State Warriors,11/18/2017,2017,3975,1610612744,400974982,1,0,0,0,Jump Shot,3PT Field Goal,29,Philadelphia 76ers,1,296,0,0,,0,0
Stephen Curry,Golden State Warriors,2/8/2018,2017,3975,1610612744,400975561,1,2,57,1,Jump Shot,3PT Field Goal,26,Dallas Mavericks,160,211,0,0,,0,0
Klay Thompson,Golden State Warriors,2/3/2018,2017,6475,1610612744,400975528,2,0,28,0,Jump Shot,2PT Field Goal,21,Denver Nuggets,-204,78,0,0,,0,0
JaVale McGee,Golden State Warriors,10/30/2017,2017,3452,1610612744,400974851,4,0,47,0,Jump Shot,3PT Field Goal,26,Los Angeles Clippers,-214,148,0,0,,0,0
Kevin Durant,Golden State Warriors,12/25/2017,2017,3202,1610612744,400974446,3,1,4,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,-109,236,0,0,,0,0
Kevin Durant,Golden State Warriors,2/8/2018,2017,3202,1610612744,400975561,3,7,37,1,Jump Shot,3PT Field Goal,23,Dallas Mavericks,230,10,0,0,,0,0
Stephen Curry,Golden State Warriors,10/30/2017,2017,3975,1610612744,400974851,1,10,36,0,Jump Shot,3PT Field Goal,22,Los Angeles Clippers,-229,-8,0,0,,0,0
Kevin Durant,Golden State Warriors,10/30/2017,2017,3202,1610612744,400974851,3,5,19,1,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,-152,208,0,0,,0,0
Klay Thompson,Golden State Warriors,2/3/2018,2017,6475,1610612744,400975528,1,4,2,0,Jump Shot,3PT Field Goal,24,Denver Nuggets,-212,122,0,0,,0,0
Klay Thompson,Golden State Warriors,2/3/2018,2017,6475,1610612744,400975528,1,10,8,0,Jump Shot,2PT Field Goal,21,Denver Nuggets,149,155,0,0,,0,0
Klay Thompson,Golden State Warriors,2/3/2018,2017,6475,1610612744,400975528,4,6,9,0,Jump Shot,3PT Field Goal,25,Denver Nuggets,43,251,0,0,,0,0
Kevin Durant,Golden State Warriors,4/28/2018,2017,3202,1610612744,401031412,1,9,0,0,Jump Shot,3PT Field Goal,27,New Orleans Pelicans,162,218,0,0,,0,0
Kevin Durant,Golden State Warriors,2/8/2018,2017,3202,1610612744,400975561,3,7,7,0,Jump Shot,3PT Field Goal,26,Dallas Mavericks,-141,220,0,0,,0,0
Jordan Bell,Golden State Warriors,12/25/2017,2017,,1610612744,400974446,1,4,46,0,Jump Shot,2PT Field Goal,7,Cleveland Cavaliers,25,73,0,0,,0,0
Draymond Green,Golden State Warriors,4/14/2018,2017,6589,1610612744,401029441,1,10,1,0,Jump Shot,3PT Field Goal,23,San Antonio Spurs,235,22,0,0,,0,0
Klay Thompson,Golden State Warriors,2/8/2018,2017,6475,1610612744,400975561,4,10,8,1,Jump Shot,3PT Field Goal,24,Dallas Mavericks,177,174,0,0,,0,0
Jordan Bell,Golden State Warriors,1/10/2018,2017,,1610612744,400975359,4,1,47,1,Jump Shot,2PT Field Goal,18,Los Angeles Clippers,117,140,0,0,,0,0
Nick Young,Golden State Warriors,11/4/2017,2017,3243,1610612744,400974886,1,3,14,0,Jump Shot,3PT Field Goal,22,Denver Nuggets,-227,-4,0,0,,0,0
Quinn Cook,Golden State Warriors,4/28/2018,2017,,1610612744,401031412,4,8,39,0,Jump Shot,3PT Field Goal,26,New Orleans Pelicans,176,194,0,0,,0,0
Stephen Curry,Golden State Warriors,10/30/2017,2017,3975,1610612744,400974851,3,1,18,1,Jump Shot,3PT Field Goal,26,Los Angeles Clippers,-165,206,0,0,,0,0
Klay Thompson,Golden State Warriors,2/8/2018,2017,6475,1610612744,400975561,1,11,41,1,Jump Shot,2PT Field Goal,21,Dallas Mavericks,139,159,0,0,,0,0
Klay Thompson,Golden State Warriors,2/3/2018,2017,6475,1610612744,400975528,1,9,41,1,Jump Shot,2PT Field Goal,17,Denver Nuggets,174,13,0,0,,0,0
Stephen Curry,Golden State Warriors,10/30/2017,2017,3975,1610612744,400974851,1,2,18,0,Jump Shot,3PT Field Goal,22,Los Angeles Clippers,-221,39,0,0,,0,0
Kevin Durant,Golden State Warriors,2/8/2018,2017,3202,1610612744,400975561,3,8,5,0,Jump Shot,2PT Field Goal,11,Dallas Mavericks,9,116,0,0,,0,0
David West,Golden State Warriors,4/28/2018,2017,2177,1610612744,401031412,3,1,4,0,Jump Shot,2PT Field Goal,17,New Orleans Pelicans,-178,4,0,0,,0,0
Quinn Cook,Golden State Warriors,3/31/2018,2017,,1610612744,400975888,4,3,2,1,Jump Shot,3PT Field Goal,22,Sacramento Kings,-227,15,0,0,,0,0
Klay Thompson,Golden State Warriors,4/28/2018,2017,6475,1610612744,401031412,2,9,8,1,Jump Shot,2PT Field Goal,21,New Orleans Pelicans,182,120,0,0,,0,0
Kevin Durant,Golden State Warriors,12/14/2017,2017,3202,1610612744,400975168,2,0,27,0,Jump Shot,2PT Field Goal,17,Dallas Mavericks,-7,170,0,0,,0,0
Stephen Curry,Golden State Warriors,2/8/2018,2017,3975,1610612744,400975561,2,3,31,0,Jump Shot,3PT Field Goal,25,Dallas Mavericks,167,199,0,0,,0,0
Klay Thompson,Golden State Warriors,2/8/2018,2017,6475,1610612744,400975561,3,10,39,1,Jump Shot,3PT Field Goal,25,Dallas Mavericks,22,256,0,0,,0,0
Klay Thompson,Golden State Warriors,12/25/2017,2017,6475,1610612744,400974446,3,7,47,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,20,258,0,0,,0,0
Draymond Green,Golden State Warriors,10/30/2017,2017,6589,1610612744,400974851,1,8,1,0,Jump Shot,2PT Field Goal,16,Los Angeles Clippers,150,75,0,0,,0,0
David West,Golden State Warriors,2/8/2018,2017,2177,1610612744,400975561,4,6,32,0,Jump Shot,2PT Field Goal,19,Dallas Mavericks,38,195,0,0,,0,0
Kevin Durant,Golden State Warriors,10/30/2017,2017,3202,1610612744,400974851,3,8,41,0,Jump Shot,2PT Field Goal,21,Los Angeles Clippers,-79,198,0,0,,0,0
Kevin Durant,Golden State Warriors,12/25/2017,2017,3202,1610612744,400974446,3,0,2,0,Jump Shot,3PT Field Goal,27,Cleveland Cavaliers,120,242,0,0,,0,0
Kevin Durant,Golden State Warriors,12/25/2017,2017,3202,1610612744,400974446,1,5,14,1,Jump Shot,2PT Field Goal,16,Cleveland Cavaliers,112,126,0,0,,0,0
Draymond Green,Golden State Warriors,12/25/2017,2017,6589,1610612744,400974446,3,11,24,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,-117,227,0,0,,0,0
Andre Iguodala,Golden State Warriors,12/25/2017,2017,2386,1610612744,400974446,3,2,0,0,Jump Shot,3PT Field Goal,24,Cleveland Cavaliers,-139,206,0,0,,0,0
Draymond Green,Golden State Warriors,11/4/2017,2017,6589,1610612744,400974886,3,10,25,1,Jump Shot,3PT Field Goal,26,Denver Nuggets,-136,223,0,0,,0,0
Draymond Green,Golden State Warriors,12/25/2017,2017,6589,1610612744,400974446,4,10,26,1,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,-2,256,0,0,,0,0
Stephen Curry,Golden State Warriors,2/8/2018,2017,3975,1610612744,400975561,3,5,2,1,Jump Shot,3PT Field Goal,28,Dallas Mavericks,128,257,0,0,,0,0
Shaun Livingston,Golden State Warriors,2/8/2018,2017,2393,1610612744,400975561,4,9,21,0,Jump Shot,2PT Field Goal,17,Dallas Mavericks,117,134,0,0,,0,0
Omri Casspi,Golden State Warriors,10/30/2017,2017,3554,1610612744,400974851,4,0,32,0,Jump Shot,2PT Field Goal,7,Los Angeles Clippers,13,71,0,0,,0,0
Kevin Durant,Golden State Warriors,10/27/2017,2017,3202,1610612744,400974826,1,5,33,0,Jump Shot,2PT Field Goal,12,Washington Wizards,64,102,0,0,,0,0
Stephen Curry,Golden State Warriors,10/30/2017,2017,3975,1610612744,400974851,1,0,7,0,Jump Shot,3PT Field Goal,24,Los Angeles Clippers,163,186,0,0,,0,0
David West,Golden State Warriors,10/30/2017,2017,2177,1610612744,400974851,4,7,52,1,Jump Shot,2PT Field Goal,15,Los Angeles Clippers,2,151,0,0,,0,0
Draymond Green,Golden State Warriors,12/25/2017,2017,6589,1610612744,400974446,3,9,55,0,Jump Shot,3PT Field Goal,23,Cleveland Cavaliers,230,-1,0,0,,0,0
Nick Young,Golden State Warriors,12/25/2017,2017,3243,1610612744,400974446,2,4,31,0,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,-160,212,0,0,,0,0
Stephen Curry,Golden State Warriors,11/4/2017,2017,3975,1610612744,400974886,2,2,15,0,Jump Shot,3PT Field Goal,26,Denver Nuggets,-140,226,0,0,,0,0
Draymond Green,Golden State Warriors,12/25/2017,2017,6589,1610612744,400974446,2,9,59,0,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,-85,247,0,0,,0,0
Patrick McCaw,Golden State Warriors,10/30/2017,2017,3137730,1610612744,400974851,4,7,8,1,Jump Shot,3PT Field Goal,24,Los Angeles Clippers,242,26,0,0,,0,0
Klay Thompson,Golden State Warriors,4/5/2018,2017,6475,1610612744,400975921,2,0,20,1,Jump Shot,3PT Field Goal,24,Indiana Pacers,240,17,0,0,,0,0
Stephen Curry,Golden State Warriors,1/27/2018,2017,3975,1610612744,400975474,3,0,29,0,Jump Shot,2PT Field Goal,12,Boston Celtics,-1,128,0,0,,0,0
Stephen Curry,Golden State Warriors,3/2/2018,2017,3975,1610612744,400975674,2,5,29,1,Jump Shot,3PT Field Goal,25,Atlanta Hawks,-175,189,0,0,,0,0
Klay Thompson,Golden State Warriors,4/5/2018,2017,6475,1610612744,400975921,3,8,59,0,Jump Shot,3PT Field Goal,26,Indiana Pacers,174,195,0,0,,0,0
Nick Young,Golden State Warriors,2/22/2018,2017,3243,1610612744,400975618,2,5,57,1,Jump Shot,3PT Field Goal,27,Los Angeles Clippers,173,209,0,0,,0,0
David West,Golden State Warriors,4/28/2018,2017,2177,1610612744,401031412,4,10,9,0,Jump Shot,2PT Field Goal,20,New Orleans Pelicans,-22,205,0,0,,0,0
Kevin Durant,Golden State Warriors,12/25/2017,2017,3202,1610612744,400974446,4,5,4,1,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,-160,193,0,0,,0,0
Stephen Curry,Golden State Warriors,10/30/2017,2017,3975,1610612744,400974851,3,0,1,1,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,12,257,0,0,,0,0
Andre Iguodala,Golden State Warriors,10/30/2017,2017,2386,1610612744,400974851,3,2,53,0,Jump Shot,2PT Field Goal,16,Los Angeles Clippers,85,136,0,0,,0,0
Draymond Green,Golden State Warriors,12/25/2017,2017,6589,1610612744,400974446,4,4,7,0,Jump Shot,3PT Field Goal,22,Cleveland Cavaliers,-221,48,0,0,,0,0
Patrick McCaw,Golden State Warriors,12/25/2017,2017,3137730,1610612744,400974446,2,7,0,0,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,-160,214,0,0,,0,0
Klay Thompson,Golden State Warriors,12/3/2017,2017,6475,1610612744,400975086,4,8,27,0,Jump Shot,3PT Field Goal,25,Miami Heat,-25,256,0,0,,0,0
Klay Thompson,Golden State Warriors,10/29/2017,2017,6475,1610612744,400974842,3,5,29,1,Jump Shot,2PT Field Goal,17,Detroit Pistons,128,126,0,0,,0,0
Patrick McCaw,Golden State Warriors,12/25/2017,2017,3137730,1610612744,400974446,3,9,14,1,Jump Shot,3PT Field Goal,23,Cleveland Cavaliers,232,16,0,0,,0,0
Draymond Green,Golden State Warriors,10/30/2017,2017,6589,1610612744,400974851,4,10,41,1,Jump Shot,3PT Field Goal,28,Los Angeles Clippers,-105,263,0,0,,0,0
Draymond Green,Golden State Warriors,12/25/2017,2017,6589,1610612744,400974446,2,0,54,0,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,-155,209,0,0,,0,0
Kevin Durant,Golden State Warriors,12/25/2017,2017,3202,1610612744,400974446,1,6,46,0,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,122,230,0,0,,0,0
Klay Thompson,Golden State Warriors,1/4/2018,2017,6475,1610612744,400975312,2,8,56,0,Jump Shot,2PT Field Goal,21,Houston Rockets,158,143,0,0,,0,0
Klay Thompson,Golden State Warriors,10/30/2017,2017,6475,1610612744,400974851,2,2,1,1,Jump Shot,3PT Field Goal,26,Los Angeles Clippers,-130,230,0,0,,0,0
David West,Golden State Warriors,11/18/2017,2017,2177,1610612744,400974982,2,8,6,1,Jump Shot,2PT Field Goal,19,Philadelphia 76ers,-67,183,0,0,,0,0
Stephen Curry,Golden State Warriors,10/27/2017,2017,3975,1610612744,400974826,1,0,11,0,Jump Shot,3PT Field Goal,25,Washington Wizards,145,206,0,0,,0,0
Stephen Curry,Golden State Warriors,10/29/2017,2017,3975,1610612744,400974842,2,1,12,0,Jump Shot,3PT Field Goal,34,Detroit Pistons,2,341,0,0,,0,0
Jordan Bell,Golden State Warriors,3/31/2018,2017,,1610612744,400975888,3,0,30,1,Jump Shot,2PT Field Goal,16,Sacramento Kings,-52,159,0,0,,0,0
David West,Golden State Warriors,10/30/2017,2017,2177,1610612744,400974851,2,11,18,0,Jump Shot,2PT Field Goal,19,Los Angeles Clippers,67,181,0,0,,0,0
Kevin Durant,Golden State Warriors,10/27/2017,2017,3202,1610612744,400974826,2,2,33,0,Jump Shot,3PT Field Goal,25,Washington Wizards,171,194,0,0,,0,0
Quinn Cook,Golden State Warriors,3/31/2018,2017,,1610612744,400975888,1,10,40,0,Jump Shot,3PT Field Goal,24,Sacramento Kings,230,84,0,0,,0,0
Draymond Green,Golden State Warriors,10/29/2017,2017,6589,1610612744,400974842,4,10,55,0,Jump Shot,3PT Field Goal,26,Detroit Pistons,2,260,0,0,,0,0
Stephen Curry,Golden State Warriors,2/3/2018,2017,3975,1610612744,400975528,1,2,6,0,Jump Shot,3PT Field Goal,27,Denver Nuggets,190,199,0,0,,0,0
Nick Young,Golden State Warriors,10/30/2017,2017,3243,1610612744,400974851,4,5,37,0,Jump Shot,3PT Field Goal,29,Los Angeles Clippers,-96,277,0,0,,0,0
Shaun Livingston,Golden State Warriors,4/28/2018,2017,2393,1610612744,401031412,4,11,34,0,Jump Shot,2PT Field Goal,14,New Orleans Pelicans,-53,130,0,0,,0,0
Draymond Green,Golden State Warriors,10/29/2017,2017,6589,1610612744,400974842,3,10,25,0,Jump Shot,3PT Field Goal,26,Detroit Pistons,-85,251,0,0,,0,0
Damian Jones,Golden State Warriors,4/28/2018,2017,3064559,1610612744,401031412,4,0,58,0,Jump Shot,2PT Field Goal,15,New Orleans Pelicans,-155,4,0,0,,0,0
Nick Young,Golden State Warriors,10/30/2017,2017,3243,1610612744,400974851,4,2,33,0,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,195,162,0,0,,0,0
David West,Golden State Warriors,10/29/2017,2017,2177,1610612744,400974842,4,8,7,0,Jump Shot,2PT Field Goal,7,Detroit Pistons,6,73,0,0,,0,0
Klay Thompson,Golden State Warriors,4/28/2018,2017,6475,1610612744,401031412,4,7,41,0,Jump Shot,3PT Field Goal,27,New Orleans Pelicans,-166,221,0,0,,0,0
Klay Thompson,Golden State Warriors,4/28/2018,2017,6475,1610612744,401031412,1,9,47,0,Jump Shot,2PT Field Goal,15,New Orleans Pelicans,-149,55,0,0,,0,0
Nick Young,Golden State Warriors,2/3/2018,2017,3243,1610612744,400975528,1,2,51,0,Jump Shot,3PT Field Goal,24,Denver Nuggets,195,148,0,0,,0,0
Kevin Durant,Golden State Warriors,4/28/2018,2017,3202,1610612744,401031412,1,0,36,0,Jump Shot,2PT Field Goal,15,New Orleans Pelicans,102,122,0,0,,0,0
Kevin Durant,Golden State Warriors,10/29/2017,2017,3202,1610612744,400974842,1,2,23,1,Jump Shot,2PT Field Goal,17,Detroit Pistons,-17,172,0,0,,0,0
Stephen Curry,Golden State Warriors,2/22/2018,2017,3975,1610612744,400975618,3,7,33,1,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,180,185,0,0,,0,0
Quinn Cook,Golden State Warriors,3/31/2018,2017,,1610612744,400975888,1,2,18,0,Jump Shot,3PT Field Goal,22,Sacramento Kings,223,52,0,0,,0,0
Quinn Cook,Golden State Warriors,3/31/2018,2017,,1610612744,400975888,3,7,31,0,Jump Shot,3PT Field Goal,24,Sacramento Kings,-21,247,0,0,,0,0
Stephen Curry,Golden State Warriors,10/30/2017,2017,3975,1610612744,400974851,3,5,58,1,Jump Shot,3PT Field Goal,23,Los Angeles Clippers,-233,8,0,0,,0,0
Stephen Curry,Golden State Warriors,10/30/2017,2017,3975,1610612744,400974851,2,1,17,1,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,76,244,0,0,,0,0
Andre Iguodala,Golden State Warriors,4/28/2018,2017,2386,1610612744,401031412,3,8,24,1,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,186,169,0,0,,0,0
